source_file,filer_ein,filer_organization_name,tax_period_begin,tax_period_end,formation_year,foundation_address_line1,foundation_address_line2,foundation_city,foundation_state,foundation_zip,foundation_phone,foundation_website,legal_domicile_state,total_assets_boy,total_assets_eoy,total_liabilities_eoy,net_assets_eoy,fair_market_value_eoy,total_revenue,total_expenses,investment_income,distributable_amount,total_distributions,undistributed_income,is_private_operating_foundation,is_501c3,mission_description
202530219349100318_public.xml,581527534,NC FARM BUREAU LEGAL FOUNDATION,2023-01-01,2023-12-31,,PO BOX 27766,,RALEIGH,NC,27611,9197817550,,,391773,274580,0,,274580,,,,,0,,true,,
202530219349100323_public.xml,861911587,DETROIT UNITED STAND STRONG,2023-01-01,2023-12-31,,23131 MICHIGAN AVE,,Dearborn,MI,48124,8004725625,,,,0,0,,0,,,,,,,false,,
202530219349100403_public.xml,931544807,LEWIS FAMILY CHARITABLE FOUNDATION INC,2023-01-01,2023-12-31,,4532 CHERRY HILL RD,,ARLINGTON,VA,22207,7035531099,,,0,2443562,0,,2443562,,,,,,,false,,
202530219349100408_public.xml,061615383,FREEBORN FOUNDATION INC,2023-08-01,2024-07-31,,126 QUEEN STREET,,CHARLESTON,SC,29401,5613945100,,,87949,83770,0,,127884,,,,,4757,,0,,
202530219349100503_public.xml,943418538,KPB Corporation,2023-01-01,2023-12-31,,2510 Montrose Court,,Charlotte,NC,28207,9802158442,,,1170607,1084124,0,,1809164,,,,,113349,,false,,
202530219349100508_public.xml,222451147,THE SETH FOUNDATION,2023-12-01,2024-11-30,,1344 DEVONSHIRE WAY,,PALM BEACH GARDENS,FL,33418,3159679418,,,875803,1373954,330028,,1800036,,,,,56500,,true,,
202530219349100513_public.xml,593482670,SPEROS P THEOFILOS FOUNDATION INC,2023-01-01,2023-12-31,,127 SPRING BOULEVARD,,TARPON SPRINGS,FL,34689,8138757774,,,93858,69889,0,,219239,,,,,91475,,0,,
202530219349100518_public.xml,016185817,FAITH F SMALL FOUNDATION TRUST,2024-01-01,2024-12-31,,4100 SPRING ARBOR ROAD,,JACKSON,MI,492013690,5177888660,,,3790,3765,0,,3765,,,,,540000,,false,,
202530219349100603_public.xml,056008631,PROVIDENCE FEMALE CHARITABLE SOCIETY,2023-04-01,2024-03-31,,670 IVES ROAD,,EAST GREENWICH,RI,02818,,,,554307,542353,0,,739188,,,,,28840,,0,,
202530219349100608_public.xml,581839448,The Valor Foundation Inc,2023-01-01,2023-12-31,,1101 Ben Tobin Drive,,Hollywood,FL,33021,3053797000,,,325695,293696,3346,,293649,,,,,11179,,false,,
202530219349100613_public.xml,844756371,SOUTHERN UTAH LADIES SOCIETY,2024-01-01,2024-12-31,,PO BOX 1041,,ST GEORGE,UT,847711041,4356736195,,,5964,9490,0,,9490,,,,,36635,,false,,
202530219349100703_public.xml,842708703,DAVID AND DOROTHY KEMPER FAMILY FOUNDATION,2023-09-01,2024-08-31,,PO BOX 11356,,CLAYTON,MO,631050156,8167608466,,,9704379,9432942,0,,13348595,,,,,539700,,false,,
202530219349100708_public.xml,256023292,VIRGINIA A MCKEE FOR POOR FUND,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,3199048,3220278,0,,3851334,,,,,172581,,false,,
202530219349100713_public.xml,237886897,ETHEL VINCENT CHARITABLE TRUST,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,1855063,1855431,0,,2531466,,,,,129731,,false,,
202530219349100803_public.xml,046279912,TRUST UW MILDRED EVERETT DIVINITY,2023-10-01,2024-09-30,,NUTTER MCCLENNEN FISHLLP POB 51400,,BOSTON,MA,022058982,6174392503,,,317500,313094,0,,1047628,,,,,31139,,0,,
202530219349100808_public.xml,271376184,CHAPMAN MCCANN FOUNDATION INC,2023-01-01,2023-12-31,,7853 GUNN HWY 215,,TAMPA,FL,336261611,8133974800,,,183578,170312,0,,187647,,,,,16044,,0,,
202530219349100813_public.xml,743099667,DASSEL COKATO SPEECH BOOSTERS,2023-07-01,2023-12-31,,450 MOOERS AVE SE,,COKATO,MN,55321,8004725625,,,7955,0,0,,0,,,,,500,,false,,
202530219349101003_public.xml,256043515,FAYETTE S OLMSTED FOUNDATION,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,111690,104927,0,,130960,,,,,6984,,false,,
202530229349100003_public.xml,223788982,FAMILY OUTREACH FOUNDATION INC ANJ NON-PROFIT CORPORATION,2024-01-01,2024-12-31,,5 WILSON ST,,MENDHAM,NJ,079451403,,,,57814,51434,0,,51434,,,,,7180,,false,,
202530229349100008_public.xml,872137435,WYNDHAM AND NANCY SELLERS FAMILY CHARITABLE FOUNDATION,2024-01-01,2024-12-31,,5170 HARDING STREET,,PROLE,IA,50229,,,,165586,204848,0,,204848,,,,,54729,,true,,
202530229349100013_public.xml,811374486,YOUNG ATHLETE FOUNDATION,2024-01-01,2024-12-31,,1540 MAIN ST SUITE 218-164,,Windsor,CO,80550,,,,14235,5192,0,,5192,,,,,330319,,true,,
202530229349100018_public.xml,931913793,CARSONE KIDS INC,2024-01-01,2024-12-31,,5951 CALDERA RIDGE DR,,LITHIA,FL,335474105,,,,100,206,0,,0,,,,,100,,false,,
202530229349100023_public.xml,137005989,RICHARD ROBINSON CHARITABLE TRUST,2023-12-01,2024-11-30,,CO ANCHIN - 3 TIMES SQUARE,,NEW YORK,NY,10036,2128403456,,,2564116,2614731,0,,1962991,,,,,2980,,0,,
202530229349100103_public.xml,814620279,BRICKLEY HARRY DR FARM FOUNDATION INC,2023-09-01,2024-08-31,,PO BOX 531,,BLUFFTON,IN,46714,2608244107,,,4579410,4595329,0,,10259189,,,,,522080,,false,,
202530229349100108_public.xml,470895654,COLLEGIATE CARES,2024-01-01,2024-12-31,,PO BOX 100725,,MILWAUKEE,WI,532100725,,,,0,0,0,,0,,,,,0,,false,,
202530229349100113_public.xml,872986205,Wyandotte Vet Support Group Inc,2024-01-01,2024-12-31,,13890 METCALF AVE APT 24109,,Overland Park,KS,66223,,,,5587,8997,0,,8997,,,,,1720,,true,,
202530229349100118_public.xml,260253979,FATHERS HELP NETWORK INC,2024-01-01,2024-12-31,,21040 IRON RAIL DR,,RIVERSIDE,CA,925070186,,,,0,0,0,,0,,,,,0,,false,,
202530229349100123_public.xml,932776189,PetroQuip Foundation,2023-07-31,2023-12-31,,20520 Stokes Road,,Waller,TX,77484,2817930440,,,0,400,15400,,400,,,,,0,,0,,
202530229349100128_public.xml,346998992,WESTER WARD W & NORABELLE MEM,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,1298888,1287880,0,,1561797,,,,,66305,,false,,
202530229349100133_public.xml,526057592,JACK B SACKS FOUNDATION INC,2023-11-01,2024-10-31,,8747 DIAMOND HILL DR,,BRISTOW,VA,20136,2022954522,,,67772,57683,0,,263674,,,,,15500,,0,,
202530229349100203_public.xml,883357139,TANACH US,2024-01-01,2024-12-31,,21 Picketts Ridge Rd,,Redding,CT,06896,,,,2456,3197,0,,3197,,,,,3259,,true,,
202530229349100208_public.xml,923234841,ZEAL FOR ZAMBIA INC,2024-01-01,2024-12-31,,49 CHUTE ST,,READING,MA,018672518,,,,0,9132,0,,9132,,,,,22000,,false,,
202530229349100213_public.xml,731648392,LARRY AND PAULA SEBRING FOUNDATION,2024-01-01,2024-12-31,,702 BURNT STUMP LN,,FIELDBROOK,CA,955199701,4085806401,,,177873,177217,0,,233132,,,,,13033,,false,,
202530229349100218_public.xml,376277500,O'BRIEN-VRBA SCHOLARSHIP TUW,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,3408774,3367192,0,,5527764,,,,,223186,,false,,
202530229349100223_public.xml,300674167,Sapphire Foundation Inc,2023-01-01,2023-12-31,,Foundation Source 501 Silverside Rd,,Wilmington,DE,198091377,8008391754,,,29637667,29413297,0,,32186925,,,,,1833209,,false,,
202530229349100228_public.xml,461162618,JOAN D CHITTISTER FOUNDATION FOR,2023-01-01,2023-12-31,,9293 WINFIELD COURT,,WEEKI WACHEE,FL,34613,9413654617,,,1047326,970834,0,,1980071,,,,,125145,,0,,
202530229349100303_public.xml,871281061,Bozeman Summer String Jam,2024-01-01,2024-12-31,,535 Oxford Dr,,Bozeman,MT,59715,,,,882,1327,0,,0,,,,,0,,false,,
202530229349100308_public.xml,316087639,MITCHELL S MEYERS & JACQUELINE P MEYER FOUNDATION,2024-01-01,2024-12-31,,900 Adams Crossing 13200,,CINCINNATI,OH,45202,,,,29,0,0,,0,,,,,29,,false,,
202530229349100313_public.xml,862981791,polk county volleyball officials asso inc,2024-01-01,2024-12-31,,129 Lake Michigan Dr,,Mulberry,FL,33860,,,,8714,12753,0,,12753,,,,,0,,false,,
202530229349100318_public.xml,842417456,ROMEMA FOUNDATION,2024-01-01,2024-12-31,,836 COOPER LANDING RD APT 305E,,CHERRY HILL,NJ,080021743,,,,151,151,0,,0,,,,,2000,,false,,
202530229349100323_public.xml,461980454,FORT FAMILY FOUNDATION,2024-01-01,2024-12-31,,873 SCR 4,,TAYLORSVILLE,MS,39168,,,,13995,8221,0,,0,,,,,,,false,,
202530229349100328_public.xml,921406691,SOUTHEASTERN WOMENS LACROSSE INCORP,2023-01-01,2023-12-31,,4136 GARIBALDI AVENUE,,JACKSONVILLE,FL,32210,9043200572,,,,0,0,,0,,,,,14222,,false,,
202530229349100403_public.xml,870962457,KINGJ,2024-01-01,2024-12-31,,1354 S Larkspur St,,Gilbert,AZ,85296,,,,0,0,0,,0,,,,,0,,false,,
202530229349100408_public.xml,853362884,Cyber Education Inc,2024-01-01,2024-12-31,,9618 Vista View Dr,,Austin,TX,78750,,,,0,0,0,,0,,,,,0,,false,,
202530229349100413_public.xml,200200738,JOHN MICHAEL WILLIAMS CHARITABLE TR,2024-01-01,2024-12-31,,PO BOX 140011,,GAINESVILLE,FL,326140011,,,,77318,77882,0,,0,,,,,3126,,false,,
202530229349100418_public.xml,931701102,The Chun Mission Foundation,2024-01-01,2024-12-31,,365 Shelby Drive,,Mountain View,CA,94043,,,,1071,766,0,,766,,,,,4927,,false,,
202530229349100423_public.xml,881884585,Orphans of Our Lady of Sorrows Foundation,2024-01-01,2024-12-31,,3122 Madison Avenue,,Des Moines,IA,50310,,,,34597,16661,0,,16661,,,,,26625,,true,,
202530229349100503_public.xml,884035164,MIKHAIL ROYTBERG MEMORIAL FUND,2024-01-01,2024-12-31,,3124 LAKEWOOD DR,,ANN ARBOR,MI,48103,,,,100,100,0,,100,,,,,0,,false,,
202530229349100508_public.xml,933026131,Robert L Howard Foundation,2024-01-01,2024-09-30,,802 Bunker View Drive,,Apollo Beach,FL,33572,,,,0,16512,0,,16512,,,,,641,,false,,
202530229349100513_public.xml,883855409,Speech and Debate Academy,2024-01-01,2024-12-31,,8566 Sugarman Dr,,La Jolla,CA,92037,,,,0,0,0,,0,,,,,0,,false,,
202530229349100518_public.xml,208653847,ALL ABOUT U ADOPTIONS INC,2023-01-01,2023-12-31,,PO BOX 90542,,SIOUX FALLS,SD,57109,6053312550,,,509444,644887,14189,,644887,,,,,0,,1,,
202530229349100603_public.xml,042654870,United Fly Tyers Inc,2024-01-01,2024-12-31,,7 Pine Street,,Newburyport,MA,01950,,,,7470,6502,0,,6502,,,,,0,,true,,
202530229349100608_public.xml,874795767,Eureka Fiber Festival Inc,2024-01-01,2024-12-31,,12 Summit Street,,Eureka Springs,AR,72632,,,,712,2701,0,,2701,,,,,0,,false,,
202530229349100613_public.xml,300802804,EMERSON-GRIFFIN-TORING PRIVATE FOUNDATION,2024-01-01,2024-12-31,,20440 PINE VISTA DR,,BEND,OR,977029437,,,,3685,1135,0,,1135,,,,,24000,,false,,
202530229349100618_public.xml,851910681,Metzger Foundation,2024-01-01,2024-12-31,,4110 Point Hollow Lane,,Fairfax,VA,22033,,,,50,1613,0,,1613,,,,,180,,false,,
202530229349100623_public.xml,716121895,SHEWMAKER FAMILY SCHOLARSHIP TRUST,2023-11-01,2024-10-31,,P O BOX 2389,,BENTONVILLE,AR,727122389,4796954300,,,86946,85515,4294,,75994,,,,,3329,,0,,
202530229349100628_public.xml,956099985,GOLDEN FOUNDATION,2022-01-01,2022-12-31,,PO BOX 286,,SUN VALLEY,ID,833530286,8585589200,,,669836,645188,0,,812165,,,,,88800,,0,,
202530229349100703_public.xml,831575614,Personalized Individual Education,2024-01-01,2024-12-31,,209 S STEPHANIE STREET SUITE B153,,Henderson,NV,89012,,,,1030,860,0,,0,,,,,0,,false,,
202530229349100708_public.xml,992287451,Tablets for Kids Inc,2024-01-01,2024-12-31,,5265 University Parkway,,University Pk,FL,34201,,,,0,0,0,,1945,,,,,0,,false,,
202530229349100713_public.xml,814834217,YAN AND LIU FAMILY PRIVATE FOUNDATION,2024-01-01,2024-12-31,,330 ALEXANDER CT,,MOUNTAIN VIEW,CA,940403801,,,,175135,183455,0,,183455,,,,,8047,,false,,
202530229349100718_public.xml,656466536,THE ROBERT AND DEBORAH JACOBSON,2023-01-01,2023-12-31,,PO BOX 14910,,NORTH PALM BEACH,FL,33408,5618329292,,,4085328,3834843,1036,,6413682,,,,,355139,,0,,
202530229349100723_public.xml,256304831,MARJORIE INGRAHAM TW,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,376037,370617,0,,460388,,,,,20652,,false,,
202530229349100728_public.xml,954693171,RICHARD AND HARRIET ORKAND CHARITABLE &,2023-06-01,2024-05-31,,3319 COLBERT AVENUE,,LOS ANGELES,CA,90066,9498876935,,,1475967,1344135,0,,1442626,,,,,68664,,false,,
202530229349100733_public.xml,473998424,Eutopia Foundation,2023-01-01,2023-12-31,,Foundation Source 501 Silverside Rd,,Wilmington,DE,198091377,8008391754,,,22948529,15166443,0,,13246804,,,,,3614286,,false,,
202530229349100803_public.xml,237015744,THE FRUEHAUF FOUNDATION,2023-01-01,2023-12-31,,SENTINEL TR 2001 KIRBY DR 1200,,HOUSTON,TX,77019,2813941232,,,4840266,4552900,0,,5173174,,,,,258917,,0,,
202530229349100808_public.xml,421526828,CEDAR RAPIDS SCOTTISH RITE,2023-10-01,2024-09-30,,616 A AVENUE NE,,CEDAR RAPIDS,IA,52401,3193642945,,,7041,7993,0,,8033,,,,,0,,false,,
202530229349100903_public.xml,237082877,JOHN H NOLL FOUNDATION,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,3950474,3870450,0,,4776524,,,,,243037,,false,,
202530229349101003_public.xml,311772701,ER ROBERTS FAMILY FOUNDATION,2023-12-01,2024-11-30,,139 SAN MARCO DR,,PALM BEACH GARDENS,FL,33418,2129294001,,,396000,373252,0,,420061,,,,,46125,,false,,
202530229349101008_public.xml,453986043,RICHARD S & ANN B BARSHINGER FAMILY FDN,2023-01-01,2023-12-31,,PO BOX 3215,,LANCASTER,PA,176043215,,,,2869273,2799351,0,,3563558,,,,,169150,,false,,
202530229349101103_public.xml,330383665,WARNER FOUNDATION,2023-01-01,2023-12-31,,8957 CUYAMACA STREET,,CORONA,CA,92883,2399392233,,,163919,152266,0,,152266,,,,,27000,,false,,
202530229349101108_public.xml,593686566,VORSHECK FAMILY FOUNDATION INC,2023-01-01,2023-12-31,,9293 WINFIELD COURT,,WEEKI WACHEE,FL,34613,9413654617,,,7636528,7580883,0,,9444379,,,,,440956,,0,,
202530229349101203_public.xml,931300861,Lockard Family Foundation,2023-10-01,2024-09-30,,869 Goldenrod,,Reedsport,OR,97467,5412713624,,,314653,307378,0,,345928,,,,,18318,,false,,
202530229349101303_public.xml,010566453,THE B Z FOUNDATION,2023-12-01,2024-11-30,,1209 Lakewood Road,,Toms River,NJ,08753,7183369502,,,4951,1476,1000,,1476,,,,,,,false,,
202530239349100003_public.xml,020565718,PCOM COMMUNITY & HOUSING DEVELOPMENT CORPORATION,2023-01-01,2023-12-31,,910 7TH ST,,Portsmouth,VA,23704,7574508375,,,,0,0,,0,,,,,,,false,,
202530239349100008_public.xml,932686498,GREENAWALT FAMILY FOUNDATION,2023-11-16,2023-12-31,,800 OAKDALE ROAD,,ANN ARBOR,MI,48105,2482443000,,,0,208050,0,,247400,,,,,0,,0,,
202530239349100013_public.xml,597162639,SNEED FAMILY FOUNDATION,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,1845793,2266229,0,,3139785,,,,,124711,,false,,
202530239349100103_public.xml,461292383,ORCASONG INSTITUTE,2023-07-01,2024-06-30,,1221 SW 10TH AVE SUITE 1607,,PORTLAND,OR,97205,5032210336,,,765237,705376,0,,705376,,,,,131917,,1,,
202530239349100108_public.xml,204166431,Milford Regional Medical Staff,2023-10-01,2024-09-30,,14 Prospect St,,Milford,MA,01757,5084782600,,,94950,90106,0,,90106,,,,,175500,,false,,
202530239349100113_public.xml,527017522,HAROLD J & VIOLA MORTON CHILDRENS FD,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,1645524,1749169,0,,1966035,,,,,83725,,false,,
202530239349100118_public.xml,046008505,ADELAIDE B HOWLAND TRUST NO 1,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,339809,337205,0,,425837,,,,,18926,,false,,
202530239349100123_public.xml,366033800,MICHAEL GIDWITZ CHARITABLE FOUNDATION,2023-12-01,2024-11-30,,122 S MICHIGAN AVE 1210,,CHICAGO,IL,60603,7083861433,,,473327,467310,0,,2773466,,,,,108391,,0,,
202530239349100203_public.xml,752745568,LUDA BELLE WALKER FOUNDATION,2024-01-01,2024-12-31,,803 JEFFERSON AVE,,LUFKIN,TX,759043725,,,,608063,592559,0,,737303,,,,,80000,,false,,
202530239349100208_public.xml,921119456,Samina Sheikh Family Foundation Inc,2023-01-01,2023-12-31,,800 E Northwest Hwy,,Mt Prospect,IL,60056,8476799600,,,,407095,0,,407095,,,,,,,false,,
202530239349100213_public.xml,472666469,Boys2Men of God,2024-01-01,2024-12-31,,PO Box 848,,Hutto,TX,78634,5124208997,,,50303,46726,0,,46726,,,,,111668,,true,,
202530239349100218_public.xml,046116706,C R W BREWER TUA-AMERICAN RED,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,283634,288647,0,,350277,,,,,15152,,false,,
202530239349100303_public.xml,232711230,RELIANCE MATRIX FOUNDATION,2023-10-01,2024-09-30,,1700 MARKET SUITE 1200,,PHILADELPHIA,PA,19103,8562731282,,,335179,300388,18152,,300388,,,,,827476,,true,,
202530239349100308_public.xml,263764597,TONG YOU FAMILY FOUNDATION,2023-11-01,2024-10-31,,56 PINE LANE,,Los Altos,CA,94022,9252237828,,,835415,841219,0,,884983,,,,,31720,,false,,
202530239349100313_public.xml,066029097,MORGAN SARAH TRUST UA,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,565730,567887,0,,712052,,,,,31860,,false,,
202530239349100318_public.xml,586044125,MARGUERITE W SALINAS TRUST UW,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,311434,311392,0,,384829,,,,,17521,,false,,
202530239349100403_public.xml,861200361,IgnitedThinkers,2024-01-01,2024-12-31,,3180 Yeager Drive,,Herndon,VA,20171,,,,0,0,0,,0,,,,,0,,false,,
202530239349100408_public.xml,261092062,PERRY-SMITH FOUNDATION,2023-01-01,2023-12-31,,PO BOX 4,,LOOMIS,CA,95650,,,,767453,781979,0,,781979,,,,,0,,0,,
202530239349100413_public.xml,056071601,HILDA SULLIVANSALVE REGINA,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,201031,201106,0,,250752,,,,,11243,,false,,
202530239349100503_public.xml,813094833,Boss Nana Building Empires Inc,2023-01-01,2023-12-31,,5519 W Lincolnshire Blvd,,Milwaukee,WI,53223,,,,100,0,0,,0,,,,,0,,false,,
202530239349100508_public.xml,631203628,THE PITTS FAMILY FOUNDATION INC,2023-07-01,2024-06-30,,653 TRUMPET CIRCLE,,HOOVER,AL,35226,2053493580,,,54609,49389,0,,49389,,,,,6050,,false,,
202530239349100513_public.xml,546937768,TUW MINNIE DENSLOW CHARITABLE,2023-04-01,2024-03-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,158680,155816,0,,187321,,,,,7357,,false,,
202530239349100603_public.xml,204671738,MCGAH FAMILY FOUNDATION,2023-04-01,2024-03-31,,3200 DANVILLE BOULEVARD SUITE100,,ALAMO,CA,94507,7074928094,,,641602,650434,40703,,650434,,,,,26861,,0,,
202530239349100608_public.xml,916227746,HAL HOLMES MEMORIAL FUND,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,421406,426995,0,,516813,,,,,21436,,false,,
202530239349100613_public.xml,347129352,THE READING 1 FOUNDATION,2023-12-01,2024-11-30,,114 PARTRIDGE LANE,,HUNTING VALLEY,OH,44022,4404429428,,,2794641,3590436,0,,3590436,,,,,235000,,false,,
202530239349100703_public.xml,922058116,OAK HOLLOW DISC GOLF CLUB INC,2023-01-01,2023-12-31,,235 LAKEVIEW DRIVE,,KERNERSVILLE,NC,272849483,3367749860,,,0,5203,0,,0,,,,,,,false,,
202530239349100708_public.xml,046077657,RUTH C MITCHELL TRUST,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,294179,294581,0,,371904,,,,,16642,,false,,
202530239349100803_public.xml,226628853,ROBERT & EDNA GUSTIN SCHOLARSHIP FUND TRUST,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,745712,770404,0,,971812,,,,,41453,,false,,
202530239349100808_public.xml,306252046,HAZEL D NORDSTRAND CHARITABLE TRUST,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,528223,542800,0,,675419,,,,,27892,,false,,
202530239349100853_public.xml,166064221,WOODWARD FUND UA FSW BANK OF AMERICA NA,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,3133031,3048293,0,,6055830,,,,,333998,,false,,
202530239349100858_public.xml,066026001,WILLIAM STANTON ANDREWS MEMORIAL II,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,1059603,1131556,0,,1267326,,,,,53688,,false,,
202530239349100863_public.xml,480900703,STANNARD FOUNDATION,2023-10-01,2024-09-30,,PO BOX 4476,,WICHITA,KS,67204,3162677231,,,1586356,1435966,0,,7349355,,,,,261431,,0,,
202530239349100868_public.xml,741386236,LOUISE L MORRISON TRUST F0685400,2023-10-01,2024-09-30,,P O BOX 2950 TAX DEPT FLOOR 5,,SAN ANTONIO,TX,782992950,,,,2641018,2611080,0,,3182943,,,,,136178,,false,,
202530239349100903_public.xml,066027289,BENNET ELISABETH M TRUST UW,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,192441,195027,0,,239784,,,,,10087,,false,,
202530239349100908_public.xml,046008537,SARAH E WHITE TRUST,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,267601,268819,0,,336675,,,,,15010,,false,,
202530239349100913_public.xml,232810871,INNISFREE FOUNDATION,2023-10-01,2024-09-30,,PO BOX 322,,CONSHOHOCKEN,PA,19428,6106684200,,,896498,807087,0,,1004560,,,,,14670,,0,,
202530239349100918_public.xml,746013340,MORRISON TRUST F0685300,2023-10-01,2024-09-30,,P O BOX 2950 TAX DEPT FLOOR 5,,SAN ANTONIO,TX,782992950,,,,3448033,3358563,0,,4084709,,,,,223337,,false,,
202530239349100953_public.xml,596689397,TR UW PORTER FBO SW CHRISTIAN,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,32288,31747,0,,37512,,,,,1987,,false,,
202530239349101003_public.xml,306453965,TUW AINSLIE MEMORIAL,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,2788530,2797573,0,,3364259,,,,,151052,,false,,
202530239349101008_public.xml,237313440,TR UW PORDWAY-GENERAL,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,674732,683200,0,,838320,,,,,36208,,false,,
202530239349101013_public.xml,881932401,INSTITUTE FOR PRIVATE CAPITAL FOUNDATION,2023-07-01,2024-06-30,,300 KENAN CENTER 3440,,CHAPEL HILL,NC,275993440,9194893393,,,18612,12710,0,,12710,,,,,5902,,0,,
202530239349101103_public.xml,526959617,DOROTHY M HOFFMAN PERPETUAL CHARITABLE TRUST,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,3489849,3606932,0,,4354584,,,,,182067,,false,,
202530239349101108_public.xml,526041456,SCHOLARSHIP FOUNDATION SOCIETY OF ST PA,2023-06-01,2024-05-31,,7600 WISCONSIN AVENUE 600,,BETHESDA,MD,20814,3019492490,,,451553,424261,0,,816584,,,,,42000,,0,,
202530239349101203_public.xml,596730265,MARGARET HARRIS TRUST,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,145179,145544,0,,184381,,,,,11916,,false,,
202530239349101208_public.xml,066169165,PECK CONSTANT FOR PECK PARK,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,350220,365499,0,,454243,,,,,15340,,false,,
202530239349101303_public.xml,746306747,LOUIS J & MILLIE MATCEK KOCUREK CHARITABLE,2023-12-01,2024-11-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,714931,695160,0,,1175395,,,,,57171,,false,,
202530239349101403_public.xml,436021485,GEORGINE M GRAHAM TRUST,2023-10-01,2024-09-30,,PO BOX 653067,,DALLAS,TX,752653067,,,,554505,555356,0,,689610,,,,,30117,,false,,
202530239349101503_public.xml,916391470,HENRY P KELLER FOUNDATION,2023-11-01,2024-10-31,,PO BOX 653067,,DALLAS,TX,752653067,,,,1376679,1396832,0,,1718296,,,,,73788,,false,,
202530239349101603_public.xml,593613446,MINOTTY FAMILY FOUNDATION,2023-10-01,2024-09-30,,PO BOX 1532 AFT,,PENNINGTON,NJ,08534,8888663275,,,3092131,3093890,0,,3501320,,,,,152256,,false,,
